28829.990000,14.394139000000001
28830.000000,8.111355
28830.010000,17.488645
28830.020000,21.23956
28830.030000,6.892308
28830.040000,9.424176
28830.050000,5.485714
28830.060000,1.7347990000000002
28830.070000,0.23443200000000003
28830.080000,-1.359707
28830.090000,1.9223439999999998
28830.100000,2.953846
28830.110000,4.641758
28830.120000,6.704762
28830.130000,2.672527
28830.140000,-0.23443200000000003
28830.150000,0.5157510000000001
28830.160000,2.953846
28830.170000,3.328938
28830.180000,-1.6410259999999999
28830.190000,-6.0483519999999995
28830.200000,-1.172161
28830.210000,-0.984615
28830.220000,-6.517216
28830.230000,-12.987546
28830.240000,-8.111355
28830.250000,-7.548717999999999
28830.260000,-14.206593
28830.270000,-5.860806
28830.280000,-5.110623
28830.290000,-12.518680999999999
28830.300000,-16.550916
28830.310000,-11.674725
28830.320000,-12.049817
28830.330000,-10.924542
28830.340000,-16.36337
28830.350000,-13.268864
28830.360000,-5.579487
28830.370000,-9.611722
28830.380000,-4.547985
28830.390000,-5.01685
28830.400000,-0.23443200000000003
28830.410000,-0.79707
28830.420000,-2.016117
28830.430000,-3.7040290000000002
28830.440000,-3.985348
28830.450000,-21.052015
28830.460000,-28.178755
28830.470000,-47.777289
28830.480000,-60.905494999999995
28830.490000,-66.34432199999999
28830.500000,-70.657875
28830.510000,-70.095238
28830.520000,-64.843956
28830.530000,-68.501099
28830.540000,-57.529669999999996
28830.550000,-50.215385
28830.560000,-39.619048
28830.570000,-28.553846000000004
28830.580000,-9.89304
28830.590000,-6.32967
28830.600000,1.172161
28830.610000,13.081319
28830.620000,24.896703
28830.630000,22.364835
28830.640000,30.991940999999997
28830.650000,33.430037
28830.660000,44.026374
28830.670000,46.276923
28830.680000,45.057875
28830.690000,33.52381
28830.700000,37.087179
28830.710000,40.556777000000004
28830.720000,36.712088
28830.730000,33.617582
28830.740000,41.30696
28830.750000,30.429304
28830.760000,31.085714000000003
28830.770000,34.367765999999996
28830.780000,27.428571
28830.790000,21.989744
28830.800000,29.022710999999997
28830.810000,22.271062
28830.820000,23.677656
28830.830000,24.521612
28830.840000,20.770696
28830.850000,19.270329999999998
28830.860000,16.644689
28830.870000,20.114286
28830.880000,24.896703
28830.890000,18.989010999999998
28830.900000,24.521612
28830.910000,20.864469
28830.920000,20.58315
28830.930000,26.021978
28830.940000,19.832967
28830.950000,20.301832
28830.960000,21.23956
28830.970000,15.144322
28830.980000,10.361905
28830.990000,12.612454
28831.000000,7.361172
28831.010000,-1.9223439999999998
28831.020000,-1.547253
28831.030000,-5.7670330000000005
28831.040000,-9.705494999999999
28831.050000,-14.206593
28831.060000,-12.987546
28831.070000,-2.484982
28831.080000,1.547253
28831.090000,0.42197799999999996
28831.100000,-5.579487
28831.110000,2.860073
