28979.980000,25.365568
28979.990000,42.994871999999994
28980.000000,24.709158
28980.010000,40.556777000000004
28980.020000,36.336996
28980.030000,44.213919
28980.040000,29.397802000000002
28980.050000,27.334799
28980.060000,27.803663
28980.070000,25.834432
28980.080000,23.958973999999998
28980.090000,20.676923000000002
28980.100000,26.303296999999997
28980.110000,25.459341000000002
28980.120000,13.175092000000001
28980.130000,19.176557
28980.140000,9.611722
28980.150000,14.019048000000002
28980.160000,14.769231
28980.170000,22.552381
28980.180000,23.208791
28980.190000,19.364103
28980.200000,16.457143
28980.210000,16.269597
28980.220000,0.79707
28980.230000,2.672527
28980.240000,12.331136
28980.250000,-1.7347990000000002
28980.260000,11.580952
28980.270000,12.424908
28980.280000,14.019048000000002
28980.290000,7.267399
28980.300000,8.955311
28980.310000,9.23663
28980.320000,10.361905
28980.330000,7.642491000000001
28980.340000,0.79707
28980.350000,7.9238100000000005
28980.360000,-15.800733
28980.370000,-9.517949
28980.380000,-4.8293040000000005
28980.390000,-8.017582
28980.400000,-3.328938
28980.410000,-4.172894
28980.420000,-1.547253
28980.430000,4.079121
28980.440000,9.986813
28980.450000,9.89304
28980.460000,1.828571
28980.470000,-0.7032970000000001
28980.480000,2.016117
28980.490000,-0.609524
28980.500000,6.423443
28980.510000,11.018315
28980.520000,14.581685
28980.530000,1.359707
28980.540000,11.674725
28980.550000,12.518680999999999
28980.560000,15.144322
28980.570000,21.23956
28980.580000,6.798535
28980.590000,11.487179
28980.600000,8.673993
28980.610000,4.547985
28980.620000,-0.5157510000000001
28980.630000,0.046886000000000004
28980.640000,-3.7040290000000002
28980.650000,-15.238095000000001
28980.660000,-17.957508999999998
28980.670000,-39.431502
28980.680000,-34.649084
28980.690000,-49.183883
28980.700000,-47.308425
28980.710000,-52.65348
28980.720000,-50.309158000000004
28980.730000,-44.307691999999996
28980.740000,-39.337728999999996
28980.750000,-28.178755
28980.760000,-17.769963
28980.770000,-13.550182999999999
28980.780000,-7.9238100000000005
28980.790000,7.173626
28980.800000,8.767766
28980.810000,5.01685
28980.820000,11.956044
28980.830000,14.956776999999999
28980.840000,23.115018
28980.850000,13.362637
28980.860000,26.397070000000003
28980.870000,27.05348
28980.880000,25.928205
28980.890000,26.021978
28980.900000,26.021978
28980.910000,33.52381
28980.920000,36.524542
28980.930000,37.274725
28980.940000,25.646886
28980.950000,25.365568
28980.960000,29.022710999999997
28980.970000,19.832967
28980.980000,25.084249
28980.990000,11.112088
28981.000000,25.178022
28981.010000,26.772160999999997
28981.020000,18.520147
28981.030000,11.018315
28981.040000,18.520147
28981.050000,14.863004
28981.060000,15.988278
28981.070000,17.207326000000002
28981.080000,17.207326000000002
28981.090000,13.550182999999999
28981.100000,15.238095000000001
28981.110000,17.957508999999998
28981.120000,12.518680999999999
28981.130000,18.895238
28981.140000,9.424176
28981.150000,9.23663
28981.160000,18.989010999999998
28981.170000,14.487912
28981.180000,1.9223439999999998
28981.190000,3.328938
28981.200000,11.112088
28981.210000,-20.301832
28981.220000,7.9238100000000005
28981.230000,-3.1413919999999997
28981.240000,0.42197799999999996
28981.250000,-3.2351650000000003
28981.260000,-5.391941
28981.270000,-5.7670330000000005
28981.280000,-7.173626
28981.290000,-10.361905
28981.300000,-2.672527
28981.310000,-12.14359
28981.320000,-0.7032970000000001
28981.330000,-12.331136
28981.340000,-10.549451
28981.350000,-7.361172
28981.360000,-4.454212
28981.370000,-6.423443
28981.380000,1.828571
28981.390000,6.610989
28981.400000,4.3604400000000005
28981.410000,-4.266667
28981.420000,-3.6102559999999997
28981.430000,-9.611722
28981.440000,-2.7663
28981.450000,-5.860806
28981.460000,0.328205
28981.470000,-7.173626
28981.480000,-0.14065899999999998
28981.490000,8.767766
28981.500000,23.021245
28981.510000,-11.018315
28981.520000,11.299634
28981.530000,11.956044
28981.540000,13.831501999999999
28981.550000,0.7032970000000001
28981.560000,5.7670330000000005
28981.570000,3.6102559999999997
28981.580000,2.203663
28981.590000,0.42197799999999996
28981.600000,-9.424176
28981.610000,-10.643222999999999
28981.620000,-4.454212
28981.630000,-5.7670330000000005
28981.640000,-6.798535
28981.650000,13.45641
28981.660000,5.298168
28981.670000,5.485714
28981.680000,-3.797802
28981.690000,-1.7347990000000002
28981.700000,0.23443200000000003
28981.710000,6.798535
28981.720000,-0.14065899999999998
28981.730000,0.890842
28981.740000,2.391209
28981.750000,3.422711
28981.760000,-3.5164839999999997
28981.770000,-16.36337
28981.780000,-13.737729000000002
28981.790000,-24.427839000000002
28981.800000,-41.213187
28981.810000,-46.370696
28981.820000,-51.715751000000004
28981.830000,-59.686446999999994
28981.840000,-58.936264
28981.850000,-56.49816800000001
28981.860000,-51.153114
28981.870000,-50.027839
28981.880000,-36.712088
28981.890000,-36.524542
28981.900000,-20.020513
28981.910000,-24.896703
28981.920000,-12.8
28981.930000,-0.79707
28981.940000,8.861538000000001
28981.950000,12.518680999999999
28981.960000,11.956044
28981.970000,14.019048000000002
28981.980000,24.521612
28981.990000,33.992674
28982.000000,25.365568
28982.010000,29.585348
28982.020000,32.773626
28982.030000,32.773626
28982.040000,27.70989
28982.050000,39.431502
28982.060000,36.243223
28982.070000,36.993407
28982.080000,31.273259999999997
28982.090000,35.024176000000004
28982.100000,36.899634000000006
28982.110000,36.430769
28982.120000,31.179486999999998
28982.130000,30.991940999999997
28982.140000,38.024908
28982.150000,23.865201000000003
28982.160000,17.113553
28982.170000,19.92674
28982.180000,22.8337
28982.190000,32.773626
28982.200000,15.70696
28982.210000,19.270329999999998
28982.220000,22.271062
28982.230000,23.771429
28982.240000,10.268132000000001
28982.250000,6.610989
28982.260000,14.206593
28982.270000,8.298900999999999
28982.280000,4.266667
28982.290000,5.204396
28982.300000,4.547985
28982.310000,-1.172161
28982.320000,3.2351650000000003
28982.330000,2.860073
28982.340000,8.017582
28982.350000,4.079121
28982.360000,-6.704762
28982.370000,2.484982
28982.380000,5.01685
28982.390000,1.7347990000000002
28982.400000,8.580219999999999
28982.410000,3.1413919999999997
28982.420000,15.519414000000001
28982.430000,17.113553
28982.440000,18.426374
28982.450000,6.2358970000000005
28982.460000,13.362637
28982.470000,17.301099
28982.480000,22.364835
28982.490000,11.862271
28982.500000,11.393407
28982.510000,10.549451
28982.520000,9.611722
28982.530000,14.956776999999999
28982.540000,6.704762
28982.550000,-0.5157510000000001
28982.560000,11.393407
28982.570000,12.14359
28982.580000,16.550916
28982.590000,16.550916
28982.600000,21.520879
28982.610000,23.302564
28982.620000,20.020513
28982.630000,13.737729000000002
28982.640000,12.331136
28982.650000,15.050548999999998
28982.660000,8.392674000000001
28982.670000,1.4534799999999999
28982.680000,3.047619
28982.690000,-1.2659340000000001
28982.700000,10.080586
28982.710000,6.517216
28982.720000,-2.953846
28982.730000,-19.082784
28982.740000,-34.367765999999996
28982.750000,-40.931868
28982.760000,-57.717216
28982.770000,-68.126007
28982.780000,-66.531868
28982.790000,-49.746520000000004
28982.800000,-55.841758
28982.810000,-42.61978
28982.820000,-43.745055
28982.830000,-30.710623
28982.840000,-23.958973999999998
28982.850000,-13.925275
28982.860000,-4.8293040000000005
28982.870000,-4.641758
28982.880000,2.2974360000000003
28982.890000,7.736264
28982.900000,9.049083999999999
28982.910000,15.70696
28982.920000,16.926007000000002
28982.930000,8.111355
28982.940000,6.142125
28982.950000,-0.984615
28982.960000,11.018315
28982.970000,3.7040290000000002
28982.980000,2.2974360000000003
28982.990000,-4.266667
28983.000000,2.578755
28983.010000,3.985348
28983.020000,0.609524
28983.030000,7.267399
28983.040000,11.768498
28983.050000,11.956044
28983.060000,-4.172894
28983.070000,3.5164839999999997
28983.080000,3.5164839999999997
28983.090000,3.7040290000000002
28983.100000,3.7040290000000002
28983.110000,1.2659340000000001
28983.120000,11.112088
28983.130000,5.954579
28983.140000,10.268132000000001
28983.150000,6.9860809999999995
28983.160000,23.49011
28983.170000,-6.610989
28983.180000,-1.4534799999999999
28983.190000,10.361905
28983.200000,5.204396
28983.210000,6.517216
28983.220000,-0.046886000000000004
28983.230000,2.672527
28983.240000,-4.923076999999999
28983.250000,-11.299634
28983.260000,-9.142857000000001
28983.270000,-5.485714
28983.280000,-7.173626
28983.290000,-5.67326
28983.300000,-11.956044
28983.310000,-6.892308
28983.320000,-9.424176
28983.330000,-8.861538000000001
28983.340000,-16.832234
28983.350000,-11.674725
28983.360000,-18.145055
28983.370000,-9.424176
28983.380000,-5.579487
28983.390000,-10.174358999999999
28983.400000,-2.578755
28983.410000,2.203663
28983.420000,10.268132000000001
28983.430000,12.706227
28983.440000,4.547985
28983.450000,5.67326
28983.460000,3.422711
28983.470000,10.924542
28983.480000,-11.299634
28983.490000,0.609524
28983.500000,-2.578755
28983.510000,-4.735531
28983.520000,-1.7347990000000002
28983.530000,-2.2974360000000003
28983.540000,-4.172894
28983.550000,-4.735531
28983.560000,-2.860073
28983.570000,-9.986813
28983.580000,-3.5164839999999997
28983.590000,-6.2358970000000005
28983.600000,-3.422711
28983.610000,-5.204396
28983.620000,0.23443200000000003
28983.630000,-6.9860809999999995
28983.640000,-5.204396
28983.650000,-4.266667
28983.660000,-6.704762
28983.670000,-7.079853
28983.680000,-3.797802
28983.690000,-9.142857000000001
28983.700000,-5.204396
28983.710000,-11.112088
28983.720000,-25.740659
28983.730000,-39.525275
28983.740000,-43.745055
28983.750000,-59.498901000000004
28983.760000,-68.688645
